Section data name;Section Widget id;Text Sub id;Text
tkmnmes2.bin - subsection n°2;1;34;N.D
tkmnmes2.bin - subsection n°2;1;35;N.D
tkmnmes2.bin - subsection n°2;1;36;Marcher
tkmnmes2.bin - subsection n°2;1;37;N.D
tkmnmes2.bin - subsection n°2;1;38;Confirmer
tkmnmes2.bin - subsection n°2;1;39;Annuler
tkmnmes2.bin - subsection n°2;1;40;Situation mentale
tkmnmes2.bin - subsection n°2;1;41;Changer personnage
tkmnmes2.bin - subsection n°2;1;42;Ecran cible
tkmnmes2.bin - subsection n°2;1;43;Gâchette
tkmnmes2.bin - subsection n°2;1;44;Fuite ({R2})
tkmnmes2.bin - subsection n°2;1;45;Fuite ({L2})
tkmnmes2.bin - subsection n°2;1;46;Déplacer pointeur
tkmnmes2.bin - subsection n°2;1;47;N.D
tkmnmes2.bin - subsection n°2;1;48;Utiliser véhicule
tkmnmes2.bin - subsection n°2;1;49;Reculer
tkmnmes2.bin - subsection n°2;1;50;Avancer
tkmnmes2.bin - subsection n°2;1;51;Menu
tkmnmes2.bin - subsection n°2;1;52;Regarder à gauche
tkmnmes2.bin - subsection n°2;1;53;Regarder à droite
tkmnmes2.bin - subsection n°2;1;54;N.D
tkmnmes2.bin - subsection n°2;1;55;Changer Vision
tkmnmes2.bin - subsection n°2;1;56;Marcher/Véhicule
tkmnmes2.bin - subsection n°2;1;57;Véhicule Av/Arr
tkmnmes2.bin - subsection n°2;1;58;Commandes Excursion
tkmnmes2.bin - subsection n°2;1;59;Commandes Combat
tkmnmes2.bin - subsection n°2;1;60;Commandes Atlas
tkmnmes2.bin - subsection n°2;1;61;Son
tkmnmes2.bin - subsection n°2;1;62;Régler son
tkmnmes2.bin - subsection n°2;1;63;Mono
tkmnmes2.bin - subsection n°2;1;64;Stéréo
tkmnmes2.bin - subsection n°2;1;65;Manette
tkmnmes2.bin - subsection n°2;1;66;Modifier config manette
tkmnmes2.bin - subsection n°2;1;67;Normal
tkmnmes2.bin - subsection n°2;1;68;Perso
tkmnmes2.bin - subsection n°2;1;69;{START}: configurer manette
tkmnmes2.bin - subsection n°2;1;70;Rapide 
tkmnmes2.bin - subsection n°2;1;71;Lent
tkmnmes2.bin - subsection n°2;1;72;Scan
tkmnmes2.bin - subsection n°2;1;73;Gros plan Scan
tkmnmes2.bin - subsection n°2;1;74;Toujours
tkmnmes2.bin - subsection n°2;1;75;1 fois
tkmnmes2.bin - subsection n°2;1;76;{START}: fin, {Select}: normal
tkmnmes2.bin - subsection n°2;1;77;Changer les touches
tkmnmes2.bin - subsection n°2;1;78;{X}: Mode analogique G/D 
tkmnmes2.bin - subsection n°2;1;79;Manette analogique
tkmnmes2.bin - subsection n°2;1;80;Manette Analogique (DUAL SHOCK)
tkmnmes2.bin - subsection n°2;1;81;Joystick gauche
tkmnmes2.bin - subsection n°2;1;82;Joystick droit
tkmnmes2.bin - subsection n°2;1;83;0%
tkmnmes2.bin - subsection n°2;1;84;100%
tkmnmes2.bin - subsection n°5;2;0;Menu Sauver
tkmnmes2.bin - subsection n°5;2;1;GAME FOLDER
tkmnmes2.bin - subsection n°5;2;2;Fente 1
tkmnmes2.bin - subsection n°5;2;3;Fente 2
tkmnmes2.bin - subsection n°5;2;4;Choix d'un bloc
tkmnmes2.bin - subsection n°5;2;5;Effacer données existantes?
tkmnmes2.bin - subsection n°5;2;6;Oui
tkmnmes2.bin - subsection n°5;2;7;Non
tkmnmes2.bin - subsection n°5;2;8;Charger données
tkmnmes2.bin - subsection n°5;2;9;Sauvegarde en cours
tkmnmes2.bin - subsection n°5;2;10;Pas de GAME FOLDER
tkmnmes2.bin - subsection n°5;2;11;La GAME FOLDER dans fente No1\nn'est pas formatée. Voulez-vous \nformater cette GAME FOLDER?
tkmnmes2.bin - subsection n°5;2;12;La GAME FOLDER dans fente No2\nn'est pas formatée. Voulez-vous \nformater cette GAME FOLDER?
tkmnmes2.bin - subsection n°5;2;13;Formatage en cours
tkmnmes2.bin - subsection n°5;2;14;Formatage terminé
tkmnmes2.bin - subsection n°5;2;15;Ne pas retirer Manette ou GAME FOLDERs
tkmnmes2.bin - subsection n°5;2;16;Vérification GAME FOLDER
tkmnmes2.bin - subsection n°5;2;17;Bloc disponible
tkmnmes2.bin - subsection n°5;2;18;Echec de la sauvegarde
tkmnmes2.bin - subsection n°5;2;19;Echec du chargement
tkmnmes2.bin - subsection n°5;2;20;Nouvelle partie
tkmnmes2.bin - subsection n°5;2;21;Continuer
tkmnmes2.bin - subsection n°5;2;22;Echec formatage GAME FOLDER
tkmnmes2.bin - subsection n°5;2;23;Sauvegarde endommagée
tkmnmes2.bin - subsection n°5;2;24;Pas de bloc mémoire libre.\n1 bloc nécessaire
tkmnmes2.bin - subsection n°5;2;25;Vérification GAME FOLDER
tkmnmes2.bin - subsection n°5;2;26;Données sauvegardées
tkmnmes2.bin - subsection n°5;2;27;Chargement impossible
tkmnmes2.bin - subsection n°5;2;28;Aucune sauvegarde
tkmnmes2.bin - subsection n°5;2;29;Choix d'une sauvegarde
tkmnmes2.bin - subsection n°5;2;30;CD
tkmnmes2.bin - subsection n°5;2;31;FINAL FANTASY {xc6}{xc7}
tkmnmes2.bin - subsection n°5;2;32;Sauvegarde FINAL FANTASY {xc6}{xc7}
tkmnmes2.bin - subsection n°5;2;33;Chocobo World
tkmnmes2.bin - subsection n°5;2;34;Menu Chocobo World 
tkmnmes2.bin - subsection n°5;2;35;Données d'un autre jeu
tkmnmes2.bin - subsection n°5;2;36;Fente pour GAME FOLDER No1
tkmnmes2.bin - subsection n°5;2;37;Fente pour GAME FOLDER No2
tkmnmes2.bin - subsection n°5;2;38;Données endommagées
tkmnmes2.bin - subsection n°5;2;39;Pas de 【Chocobo World】
tkmnmes2.bin - subsection n°5;2;40;Echec vérification GAME FOLDER
tkmnmes2.bin - subsection n°5;2;41;Modification Chocobo World.\nSauvegarde conseillée.
tkmnmes2.bin - subsection n°5;2;42;FINAL FANTASY {xc6}{xc7}
tkmnmes2.bin - subsection n°5;2;43;Charger FINAL FANTASY {xc6}{xc7}
tkmnmes2.bin - subsection n°5;2;44;Non formatée
tkmnmes2.bin - subsection n°5;2;45;Echec téléchargement Chocobo World
tkmnmes2.bin - subsection n°5;2;46;Squall
tkmnmes2.bin - subsection n°5;2;47;Linoa
tkmnmes2.bin - subsection n°5;2;48;Angel
tkmnmes2.bin - subsection n°5;2;49;Boko
tkmnmes2.bin - subsection n°5;2;50;Cronos
tkmnmes2.bin - subsection n°8;3;0;Utilise
tkmnmes2.bin - subsection n°8;3;1;Utiliser magie
tkmnmes2.bin - subsection n°8;3;2;Echange
tkmnmes2.bin - subsection n°8;3;3;Echanger magie avec alliés
tkmnmes2.bin - subsection n°8;3;4;Range
tkmnmes2.bin - subsection n°8;3;5;Classer la magie pour les combats
tkmnmes2.bin - subsection n°8;3;6;Choix personnage
tkmnmes2.bin - subsection n°8;3;7;Possède même magie
tkmnmes2.bin - subsection n°8;3;8;Donner
tkmnmes2.bin - subsection n°8;3;9;Partager
tkmnmes2.bin - subsection n°8;3;10;Choix magie
tkmnmes2.bin - subsection n°8;3;11;Possède déjà 100
tkmnmes2.bin - subsection n°8;3;12;{x0a26} impossible
tkmnmes2.bin - subsection n°8;3;13;Prendre
tkmnmes2.bin - subsection n°8;3;14;Tout
tkmnmes2.bin - subsection n°8;3;15;Prendre magie de tous les alliés
tkmnmes2.bin - subsection n°8;3;16;Choix du personnage récepteur
tkmnmes2.bin - subsection n°8;3;17;Choix du membre donneur 
tkmnmes2.bin - subsection n°8;3;18;Annuler tous {x0a26} de {x0a27}\nOK?
tkmnmes2.bin - subsection n°8;3;19;Manuel
tkmnmes2.bin - subsection n°8;3;20;Classer manuellement
tkmnmes2.bin - subsection n°8;3;21;Attaque·Soins·Divers
tkmnmes2.bin - subsection n°8;3;22;Classer dans l'ordre: Attaque·Soins·Divers
tkmnmes2.bin - subsection n°8;3;23;Attaque·Divers·Soins
tkmnmes2.bin - subsection n°8;3;24;Classer dans l'ordre: Attaque·Divers·Soins
tkmnmes2.bin - subsection n°8;3;25;Soins·Attaque·Divers
tkmnmes2.bin - subsection n°8;3;26;Classer dans l'ordre: Soins·Attaque·Divers
tkmnmes2.bin - subsection n°8;3;27;Soins·Divers·Attaque
tkmnmes2.bin - subsection n°8;3;28;Classer dans l'ordre: Soins·Attaque·Divers
tkmnmes2.bin - subsection n°8;3;29;Divers·Attaque·Soins
tkmnmes2.bin - subsection n°8;3;30;Classer dans l'ordre: Divers·Attaque·Soins
tkmnmes2.bin - subsection n°8;3;31;Divers·Soins·Attaque
tkmnmes2.bin - subsection n°8;3;32;Classer dans l'ordre: Divers·Soins·Attaque
tkmnmes2.bin - subsection n°13;4;0;Vide
tkmnmes2.bin - subsection n°13;4;1;Elémental
tkmnmes2.bin - subsection n°13;4;2;MONSTRE
tkmnmes2.bin - subsection n°13;4;3;BOSS
tkmnmes2.bin - subsection n°13;4;4;G-FORCE
tkmnmes2.bin - subsection n°13;4;5;JOUEUR
tkmnmes2.bin - subsection n°13;4;6;TOTAL
tkmnmes2.bin - subsection n°13;4;7;MONSTRE
tkmnmes2.bin - subsection n°13;4;8;ZONE
tkmnmes2.bin - subsection n°13;4;9;Carte Monstre niveau {x0a20}
tkmnmes2.bin - subsection n°13;4;10;Carte Boss niveau {x0a20}
tkmnmes2.bin - subsection n°13;4;11;Carte G-Force niveau {x0a20}
tkmnmes2.bin - subsection n°13;4;12;Carte Perso niveau {x0a20}
tkmnmes2.bin - subsection n°14;5;0;Vérification 【Chocobo World】
tkmnmes2.bin - subsection n°14;5;1;Chocobo World non téléchargé.\nTélécharger? (7 blocs mémoires)
tkmnmes2.bin - subsection n°14;5;2;Chocobo World pas téléchargé.\n7 blocs mémoires indisponibles
tkmnmes2.bin - subsection n°14;5;3;Ne pas retirer la 【Chocobo World】\nou la manette. N'ouvrez pas le\ncouvercle du compartiment à disque.
tkmnmes2.bin - subsection n°14;5;4;Autre jeu utilisé.\nQuitter autre jeu.
tkmnmes2.bin - subsection n°14;5;5;Jouer à Chocobo World?
tkmnmes2.bin - subsection n°14;5;6;Pas de bloc libre pour téléchargement
tkmnmes2.bin - subsection n°14;5;7;Echec téléchargement
tkmnmes2.bin - subsection n°14;5;8;【Chocobo World】 dans fente pour\nGAME FOLDER No1 n'est pas formatée.\nFormater 【Chocobo World】 dans fente No1?
tkmnmes2.bin - subsection n°14;5;9;【Chocobo World】 dans fente pour\nGAME FOLDER No2 n'est pas formatée.\nFormater 【Chocobo World】 dans fente No2?
tkmnmes2.bin - subsection n°14;5;10;【Chocobo World】 illisible 
tkmnmes2.bin - subsection n°14;5;11;Echange de données. Ne pas retirer \nmanette ou GAME FOLDERs.
tkmnmes2.bin - subsection n°14;5;12;Echec transfert de données
tkmnmes2.bin - subsection n°14;5;13;World
tkmnmes2.bin - subsection n°14;5;14;Envoi de Chicobo vers 【Chocobo World】
tkmnmes2.bin - subsection n°14;5;15;Retour
tkmnmes2.bin - subsection n°14;5;16;Retour de Chicobo vers FF{xc6}{xc7}
tkmnmes2.bin - subsection n°14;5;17;Nouveau
tkmnmes2.bin - subsection n°14;5;18;Chicobo va dans autre 【Chocobo World】
tkmnmes2.bin - subsection n°14;5;19;Infos
tkmnmes2.bin - subsection n°14;5;20;Explication Chocobo World
tkmnmes2.bin - subsection n°14;5;21;Vous obtenez:
tkmnmes2.bin - subsection n°14;5;22;Echec démarrage Chocobo World
tkmnmes2.bin - subsection n°14;5;23;Téléchargement de Chocobo World
tkmnmes2.bin - subsection n°14;5;24;【Chocobo World】 a déjà Chicobo
tkmnmes2.bin - subsection n°14;5;25;Chicobo est dans 'World'\nPlacez-le d'abord dans\nla 【Chocobo World】\n
tkmnmes2.bin - subsection n°14;5;26;Effacer Chicobo dans 【Chocobo World】.\nOK?
tkmnmes2.bin - subsection n°14;5;27;'Retour' impossible pour\nChicobo de cette sauvegarde.
tkmnmes2.bin - subsection n°14;5;28;Aucun objet
tkmnmes2.bin - subsection n°14;5;29;Chargement terminé. {X} pour activer
tkmnmes2.bin - subsection n°14;5;30;Echec téléchargement Chocobo World\nRe-telécharger maintenant?
tkmnmes2.bin - subsection n°14;5;31;Auto-RPG
tkmnmes2.bin - subsection n°14;5;32;Explication Auto-RPG
tkmnmes2.bin - subsection n°14;5;33;Actions
tkmnmes2.bin - subsection n°14;5;34;Explication des commandes
tkmnmes2.bin - subsection n°14;5;35;Marcher
tkmnmes2.bin - subsection n°14;5;36;Explication menu Marcher
tkmnmes2.bin - subsection n°14;5;37;Evénement
tkmnmes2.bin - subsection n°14;5;38;Explication menu Evénements
tkmnmes2.bin - subsection n°14;5;39;Combat
tkmnmes2.bin - subsection n°14;5;40;Explication Combats
tkmnmes2.bin - subsection n°14;5;41;Carte/Bouger
tkmnmes2.bin - subsection n°14;5;42;Explication Carte/Bouger
tkmnmes2.bin - subsection n°14;5;43;Situation
tkmnmes2.bin - subsection n°14;5;44;Explication Situation
tkmnmes2.bin - subsection n°14;5;45;Transmission
tkmnmes2.bin - subsection n°14;5;46;Explication mode duo
tkmnmes2.bin - subsection n°14;5;47;Menu
tkmnmes2.bin - subsection n°14;5;48;Menu Explication 
tkmnmes2.bin - subsection n°14;5;49;{CrossLeft}/{CrossRight}: Voir {Circle}: Menu 
tkmnmes2.bin - subsection n°14;5;50;MiniMog
tkmnmes2.bin - subsection n°14;5;51;ID
tkmnmes2.bin - subsection n°14;5;52;Arme
tkmnmes2.bin - subsection n°14;5;53;Echec formatage 【Chocobo World】
tkmnmes2.bin - subsection n°14;5;54;{xcc}{xcd}{xce}{xcf}{xd0}{xd9}{xda}1
tkmnmes2.bin - subsection n°14;5;55;{xcc}{xcd}{xce}{xcf}{xd0}{xd9}{xda}2
tkmnmes3.bin - subsection n°2;6;0;Personne pour porter nouvel objet
tkmnmes3.bin - subsection n°2;6;1;Quantité à créer
tkmnmes3.bin - subsection n°2;6;2;Vous en possédez déjà 100
tkmnmes3.bin - subsection n°2;6;3;Plus d'espace
tkmnmes3.bin - subsection n°2;6;4;Actuellement impossible 
tkmnmes3.bin - subsection n°2;6;5;Qui?
tkmnmes3.bin - subsection n°2;6;6;Quelle magie?
tkmnmes3.bin - subsection n°3;7;0;Pet Shop de Timber
tkmnmes3.bin - subsection n°3;7;1;Boutique de Balamb
tkmnmes3.bin - subsection n°3;7;2;Boutique de Dollet
tkmnmes3.bin - subsection n°3;7;3;Boutique de Timber
tkmnmes3.bin - subsection n°3;7;4;Boutique de Deling City
tkmnmes3.bin - subsection n°3;7;5;Boutique de Winhill
tkmnmes3.bin - subsection n°3;7;6;Boutique d'Horizon
tkmnmes3.bin - subsection n°3;7;7;Boutique de Trabia
tkmnmes3.bin - subsection n°3;7;8;Boutique d'Esthar
tkmnmes3.bin - subsection n°3;7;9;Magasin de Balamb
tkmnmes3.bin - subsection n°3;7;10;Magasin de Dollet
tkmnmes3.bin - subsection n°3;7;11;Magasin de Timber
tkmnmes3.bin - subsection n°3;7;12;Magasin de Deling City
tkmnmes3.bin - subsection n°3;7;13;Magasin de Winhill
tkmnmes3.bin - subsection n°3;7;14;Magasin d'Horizon
tkmnmes3.bin - subsection n°3;7;15;Magasin de Trabia
tkmnmes3.bin - subsection n°3;7;16;Garde de l'université
tkmnmes3.bin - subsection n°3;7;17;2
tkmnmes3.bin - subsection n°3;7;18;Pet Shop d'Esthar
tkmnmes3.bin - subsection n°3;7;19;3
tkmnmes3.bin - subsection n°3;7;20;Librairie d'Esthar
tkmnmes3.bin - subsection n°3;7;21;4
tkmnmes3.bin - subsection n°3;7;22;Magasin d'Esthar!
tkmnmes3.bin - subsection n°3;7;23;5
tkmnmes3.bin - subsection n°3;7;24;Bazar de Balamb
tkmnmes3.bin - subsection n°3;7;25;Bazar de Dollet
tkmnmes3.bin - subsection n°3;7;26;Bazar de Timber
tkmnmes3.bin - subsection n°3;7;27;Bazar de Deling City
tkmnmes3.bin - subsection n°3;7;28;Bazar de Winhill
tkmnmes3.bin - subsection n°3;7;29;Bazar d'Horizon
tkmnmes3.bin - subsection n°3;7;30;Bazar de Trabia
tkmnmes3.bin - subsection n°3;7;31;Bazar d'Esthar
tkmnmes3.bin - subsection n°3;7;32;Capacité Bazar
tkmnmes3.bin - subsection n°3;7;33;Quantité
tkmnmes3.bin - subsection n°3;7;34;Gils
tkmnmes3.bin - subsection n°3;7;35;Achat
tkmnmes3.bin - subsection n°3;7;36;Vente
tkmnmes3.bin - subsection n°3;7;37;Stop
tkmnmes3.bin - subsection n°3;7;38;Quantité
tkmnmes3.bin - subsection n°3;7;39;Prix
tkmnmes3.bin - subsection n°3;7;40;Atq
tkmnmes3.bin - subsection n°3;7;41;Prc
tkmnmes3.bin - subsection n°3;7;42;Changer arme de {x0a27}\nen {x0a26}\nOK?
tkmnmes3.bin - subsection n°3;7;43;\n?
tkmnmes3.bin - subsection n°3;7;44;Pas assez d'objets.\nRevenez plus tard.
tkmnmes3.bin - subsection n°3;7;45;Pas assez d'objets
tkmnmes3.bin - subsection n°3;7;46;Pas assez d'argent
tkmnmes3.bin - subsection n°3;7;47;Bienvenue
tkmnmes3.bin - subsection n°3;7;48;Que voulez-vous vendre?
tkmnmes3.bin - subsection n°3;7;49;Que voulez-vous acheter?
tkmnmes3.bin - subsection n°3;7;50;Vous confirmez?
tkmnmes3.bin - subsection n°3;7;51;A bientôt!
tkmnmes3.bin - subsection n°3;7;52;Que voulez-vous améliorer?
tkmnmes3.bin - subsection n°3;7;53;En acheter combien?
tkmnmes3.bin - subsection n°3;7;54;En vendre combien?
tkmnmes3.bin - subsection n°3;7;55;Déjà en surnombre
tkmnmes3.bin - subsection n°3;7;56;Pas assez de gils
tkmnmes3.bin - subsection n°3;7;57;Bienvenue!
tkmnmes3.bin - subsection n°3;7;58;Modifier quelle arme?
tkmnmes3.bin - subsection n°3;7;59;Vous l'avez déjà.
tkmnmes3.bin - subsection n°3;7;60;A un de ces jours!
tkmnmes3.bin - subsection n°3;7;61;Modification arme impossible
tkmnmes3.bin - subsection n°3;7;62;Pas de bazar
tkmnmes3.bin - subsection n°4;8;0;Association Equipe
tkmnmes3.bin - subsection n°4;8;1;Associer équipe
tkmnmes3.bin - subsection n°4;8;2;Membres
tkmnmes3.bin - subsection n°4;8;3;Composez une équipe de 3
tkmnmes3.bin - subsection n°4;8;4;Pouvoirs
tkmnmes3.bin - subsection n°4;8;5;Echange d'Associations
tkmnmes3.bin - subsection n°4;8;6;Impossible de retirer
tkmnmes3.bin - subsection n°4;8;7;({x0564})
tkmnmes3.bin - subsection n°4;8;8;Impossible d'ajouter
tkmnmes3.bin - subsection n°4;8;9;({x0564})
tkmnmes3.bin - subsection n°4;8;10;Modifier association {x0a27}/{x0a26}\nVous confirmez?
tkmnmes3.bin - subsection n°4;8;11;({x0564})
tkmnmes3.bin - subsection n°4;8;12;Equipe non déterminée
tkmnmes3.bin - subsection n°4;8;13;Association Equipe non précisée
tkmnmes3.bin - subsection n°5;9;0;Majuscule
tkmnmes3.bin - subsection n°5;9;1;Minuscule
tkmnmes3.bin - subsection n°5;9;2;Espace
tkmnmes3.bin - subsection n°5;9;3;Confirmer
tkmnmes3.bin - subsection n°5;9;4;Effacer
tkmnmes3.bin - subsection n°5;9;5;Normal
tkmnmes3.bin - subsection n°5;9;6;Nom
tkmnmes3.bin - subsection n°5;9;7;Nom du personnage
tkmnmes3.bin - subsection n°5;9;8;Squall
tkmnmes3.bin - subsection n°5;9;9;Linoa
tkmnmes3.bin - subsection n°5;9;10;Angel
tkmnmes3.bin - subsection n°5;9;11;Golgotha
tkmnmes3.bin - subsection n°5;9;12;Shiva
tkmnmes3.bin - subsection n°5;9;13;Ifrit
tkmnmes3.bin - subsection n°5;9;14;Ondine
tkmnmes3.bin - subsection n°5;9;15;Taurus
tkmnmes3.bin - subsection n°5;9;16;Nosferatu
tkmnmes3.bin - subsection n°5;9;17;Ahuri
tkmnmes3.bin - subsection n°5;9;18;Leviathan
tkmnmes3.bin - subsection n°5;9;19;Zéphyr
tkmnmes3.bin - subsection n°5;9;20;Cerberus
tkmnmes3.bin - subsection n°5;9;21;Alexander
tkmnmes3.bin - subsection n°5;9;22;Helltrain
tkmnmes3.bin - subsection n°5;9;23;Bahamut
tkmnmes3.bin - subsection n°5;9;24;Pampa
tkmnmes3.bin - subsection n°5;9;25;Tomberry
tkmnmes3.bin - subsection n°5;9;26;Orbital
tkmnmes3.bin - subsection n°5;9;27;ABCDEFG
tkmnmes3.bin - subsection n°5;9;28;HIJKLMN
tkmnmes3.bin - subsection n°5;9;29;OPQRSTU
tkmnmes3.bin - subsection n°5;9;30;VWXYZ  
tkmnmes3.bin - subsection n°5;9;31;ÀÁÂÄÇÈÉ
tkmnmes3.bin - subsection n°5;9;32;ÊËÌÍÎÏÑ
tkmnmes3.bin - subsection n°5;9;33;ÒÓÔÖÙÚÛ
tkmnmes3.bin - subsection n°5;9;34;ÜŒ     
tkmnmes3.bin - subsection n°5;9;35;.,·:?!_
tkmnmes3.bin - subsection n°5;9;36;-()    
