Section data name;Section Widget id;Text Sub id;Text
tkmnmes2.bin - subsection n°5;2;13;Formatting
tkmnmes2.bin - subsection n°5;2;14;Formatting complete
tkmnmes2.bin - subsection n°5;2;15;Do not remove the controller,\nGAME FOLDER from slot 1, 2, or open disc cover.
tkmnmes2.bin - subsection n°5;2;16;Checking GAME FOLDER
tkmnmes2.bin - subsection n°5;2;17;unused block
tkmnmes2.bin - subsection n°5;2;18;Failed to save file
tkmnmes2.bin - subsection n°5;2;19;Failed to load file
tkmnmes2.bin - subsection n°5;2;20;NEW GAME
tkmnmes2.bin - subsection n°5;2;21;Continue
tkmnmes2.bin - subsection n°5;2;22;Failed to format GAME FOLDER
tkmnmes2.bin - subsection n°5;2;23;Saved data is damaged
tkmnmes2.bin - subsection n°5;2;24;No empty blocks.\nNeed 1 block to save.
tkmnmes2.bin - subsection n°5;2;25;Checking GAME FOLDER
tkmnmes2.bin - subsection n°5;2;26;Data saved
tkmnmes2.bin - subsection n°5;2;27;Can't load damaged data
tkmnmes2.bin - subsection n°5;2;28;No save data
tkmnmes2.bin - subsection n°5;2;29;Choose block to load
tkmnmes2.bin - subsection n°5;2;30;DISC
tkmnmes2.bin - subsection n°5;2;31;FINAL FANTASY {xc6}{xc7}
tkmnmes2.bin - subsection n°5;2;32;Save for FINAL FANTASY {xc6}{xc7}
tkmnmes2.bin - subsection n°5;2;33;Chocobo World
tkmnmes2.bin - subsection n°5;2;34;‘Chocobo World' Menu
tkmnmes2.bin - subsection n°5;2;35;Data from another title
tkmnmes2.bin - subsection n°5;2;36;GAME FOLDER in use: Slot 1
tkmnmes2.bin - subsection n°5;2;37;GAME FOLDER in use: Slot 2
tkmnmes2.bin - subsection n°5;2;38;Data is damaged
tkmnmes2.bin - subsection n°5;2;39;No ‘Chocobo World'
tkmnmes2.bin - subsection n°5;2;40;Failed to check GAME FOLDER
tkmnmes2.bin - subsection n°5;2;41;‘Chocobo World' has changed.\nSaving data recommended.
tkmnmes2.bin - subsection n°5;2;42;FINAL FANTASY {xc6}{xc7}
tkmnmes2.bin - subsection n°5;2;43;Load FINAL FANTASY {xc6}{xc7}
tkmnmes2.bin - subsection n°5;2;44;Not formatted
tkmnmes2.bin - subsection n°5;2;45;‘Chocobo World' did not download properly
tkmnmes2.bin - subsection n°5;2;46;Squall
tkmnmes2.bin - subsection n°5;2;47;Rinoa
tkmnmes2.bin - subsection n°5;2;48;Angelo
tkmnmes2.bin - subsection n°5;2;49;Boko
tkmnmes2.bin - subsection n°5;2;50;Griever
tkmnmes2.bin - subsection n°8;3;0;Use
tkmnmes2.bin - subsection n°8;3;1;Use magic
tkmnmes2.bin - subsection n°8;3;2;Exchg.
tkmnmes2.bin - subsection n°8;3;3;Exchange magic with members
tkmnmes2.bin - subsection n°8;3;4;Rearrange
tkmnmes2.bin - subsection n°8;3;5;Organizes magic during battle
tkmnmes2.bin - subsection n°8;3;6;Select character
tkmnmes2.bin - subsection n°8;3;7;Owns same magic
tkmnmes2.bin - subsection n°8;3;8;Give All
tkmnmes2.bin - subsection n°8;3;9;Split
tkmnmes2.bin - subsection n°8;3;10;Choose magic
tkmnmes2.bin - subsection n°8;3;11;Already have 100
tkmnmes2.bin - subsection n°8;3;12;Can't carry {x0a26}
tkmnmes2.bin - subsection n°8;3;13;Take All
tkmnmes2.bin - subsection n°8;3;14;All
tkmnmes2.bin - subsection n°8;3;15;Take all magic from other members
tkmnmes2.bin - subsection n°8;3;16;Select member to receive magic
tkmnmes2.bin - subsection n°8;3;17;Select member to transfer magic
tkmnmes2.bin - subsection n°8;3;18;Discarding all of {x0a27}'s {x0a26}\nOK?
tkmnmes2.bin - subsection n°8;3;19;Manual
tkmnmes2.bin - subsection n°8;3;20;Rearrange manually
tkmnmes2.bin - subsection n°8;3;21;Attack·Restore·Indirect
tkmnmes2.bin - subsection n°8;3;22;Rearrange in order of Attack·Restore·Indirect
tkmnmes2.bin - subsection n°8;3;23;Attack·Indirect·Restore
tkmnmes2.bin - subsection n°8;3;24;Rearrange in order of Attack·Indirect·Restore
tkmnmes2.bin - subsection n°8;3;25;Restore·Attack·Indirect
tkmnmes2.bin - subsection n°8;3;26;Rearrange in order of Restore·Attack·Indirect
tkmnmes2.bin - subsection n°8;3;27;Restore·Indirect·Attack
tkmnmes2.bin - subsection n°8;3;28;Rearrange in order of Restore·Indirect·Attack
tkmnmes2.bin - subsection n°8;3;29;Indirect·Attack·Restore
tkmnmes2.bin - subsection n°8;3;30;Rearrange in order of Indirect·Attack·Restore
tkmnmes2.bin - subsection n°8;3;31;Indirect·Restore·Attack
tkmnmes2.bin - subsection n°8;3;32;Rearrange in order of Indirect·Restore·Attack
tkmnmes2.bin - subsection n°13;4;0;Empty
tkmnmes2.bin - subsection n°13;4;1;??
tkmnmes2.bin - subsection n°13;4;2;Elemental
tkmnmes2.bin - subsection n°13;4;3;MONSTER
tkmnmes2.bin - subsection n°13;4;4;BOSS
tkmnmes2.bin - subsection n°13;4;5;GF
tkmnmes2.bin - subsection n°13;4;6;PLAYER
tkmnmes2.bin - subsection n°13;4;7;TOTAL
tkmnmes2.bin - subsection n°13;4;8;MONSTER
tkmnmes2.bin - subsection n°13;4;9;AREA
tkmnmes2.bin - subsection n°13;4;10;Level {x0a20} Monster Card
tkmnmes2.bin - subsection n°13;4;11;Level {x0a20} Boss Card
tkmnmes2.bin - subsection n°13;4;12;Level {x0a20} GF Card
tkmnmes2.bin - subsection n°13;4;13;Level {x0a20} Player Card
tkmnmes2.bin - subsection n°13;4;14;N/A
tkmnmes2.bin - subsection n°14;5;0;Checking ‘Chocobo World'
tkmnmes2.bin - subsection n°14;5;1;‘Chocobo World' not downloaded.\nDownload?  (uses 7 blocks)
tkmnmes2.bin - subsection n°14;5;2;‘Chocobo World' not downloaded.\n7 blocks needed-not available.
tkmnmes2.bin - subsection n°14;5;3;Do not remove ‘Chocobo World'\nor controller,\nor open disc cover in this menu.
tkmnmes2.bin - subsection n°14;5;4;Running another title.\nExit the other title.
tkmnmes2.bin - subsection n°14;5;5;Need to start up\n‘Chocobo World'.\nStart?
tkmnmes2.bin - subsection n°14;5;6;No empty block space to download ‘Chocobo World'.
tkmnmes2.bin - subsection n°14;5;7;Failed to download
tkmnmes2.bin - subsection n°14;5;8;ChocoboWorld in slot 1\nis not formatted.\nFormat\nChocoboWorld in slot 1?
tkmnmes2.bin - subsection n°14;5;9;ChocoboWorld in slot 2\nis not formatted.\nFormat\nChocoboWorld in slot 2?
tkmnmes2.bin - subsection n°14;5;10;Failed to read ‘Chocobo World'
tkmnmes2.bin - subsection n°14;5;11;Exchanging data from ‘Chocobo World'.\nDo not remove MEMORY CARD from slot 1 or 2,\nor open the disc cover.
tkmnmes2.bin - subsection n°14;5;12;Failed to exchange data with ‘Chocobo World'
tkmnmes2.bin - subsection n°14;5;13;World
tkmnmes2.bin - subsection n°14;5;14;Send Chicobo to ‘Chocobo World'
tkmnmes2.bin - subsection n°14;5;15;Home
tkmnmes2.bin - subsection n°14;5;16;Return Chicobo to FF{xc6}{xc7}
tkmnmes2.bin - subsection n°14;5;17;Do over
tkmnmes2.bin - subsection n°14;5;18;Start over with new Chicobo
tkmnmes2.bin - subsection n°14;5;19;How to Play
tkmnmes2.bin - subsection n°14;5;20;How to play ‘Chocobo World'
tkmnmes2.bin - subsection n°14;5;21;Received following item(s)
tkmnmes2.bin - subsection n°14;5;22;Failed to start up ‘Chocobo World'
tkmnmes2.bin - subsection n°14;5;23;Downloading ‘Chocobo World'
tkmnmes2.bin - subsection n°14;5;24;‘Chocobo World' already has Chicobo
tkmnmes2.bin - subsection n°14;5;25;Chicobo roaming the ‘World'\nwon't be able to return ‘Home'.\nOK?
tkmnmes2.bin - subsection n°14;5;26;Deletes Chicobo in\n‘Chocobo World'.\nOK?
tkmnmes2.bin - subsection n°14;5;27;Chicobo from other save data.\nCan't return ‘Home'.
tkmnmes2.bin - subsection n°14;5;28;Didn't have any item(s)
tkmnmes2.bin - subsection n°14;5;29;Download complete.  {X} to activate menu.
tkmnmes2.bin - subsection n°14;5;30;‘Chocobo World' did not\ndownload properly.\nDownload again?
tkmnmes2.bin - subsection n°14;5;31;Auto-RPG
tkmnmes2.bin - subsection n°14;5;32;Auto-RPG Explanation
tkmnmes2.bin - subsection n°14;5;33;Operation
tkmnmes2.bin - subsection n°14;5;34;Control Key Explanation
tkmnmes2.bin - subsection n°14;5;35;Walking
tkmnmes2.bin - subsection n°14;5;36;Walk Screen Explanation
tkmnmes2.bin - subsection n°14;5;37;Event
tkmnmes2.bin - subsection n°14;5;38;Event Screen Explanation
tkmnmes2.bin - subsection n°14;5;39;Battle
tkmnmes2.bin - subsection n°14;5;40;Battle Explanation
tkmnmes2.bin - subsection n°14;5;41;Map/Move
tkmnmes2.bin - subsection n°14;5;42;Map/Movement Explanation
tkmnmes2.bin - subsection n°14;5;43;Status
tkmnmes2.bin - subsection n°14;5;44;Status Explanation
tkmnmes2.bin - subsection n°14;5;45;Transmit
tkmnmes2.bin - subsection n°14;5;46;Head to Head Explanation
tkmnmes2.bin - subsection n°14;5;47;Menu
tkmnmes2.bin - subsection n°14;5;48;Menu Explanation
tkmnmes2.bin - subsection n°14;5;49;{CrossLeft}/{CrossRight} to scroll, {Circle} to go to menu screen
tkmnmes2.bin - subsection n°14;5;50;Mog
tkmnmes2.bin - subsection n°14;5;51;ID
tkmnmes2.bin - subsection n°14;5;52;WPN
tkmnmes2.bin - subsection n°14;5;53;Failed to format ChocoboWorld
tkmnmes2.bin - subsection n°14;5;54;{xcc}{xcd}{xce}{xcf}{xd0}{xd1}{xd2}1
tkmnmes2.bin - subsection n°14;5;55;{xcc}{xcd}{xce}{xcf}{xd0}{xd1}{xd2}2
tkmnmes3.bin - subsection n°2;6;0;No one can carry refined item(s)
tkmnmes3.bin - subsection n°2;6;1;Number to refine
tkmnmes3.bin - subsection n°2;6;2;Already have 100
tkmnmes3.bin - subsection n°2;6;3;No more space
tkmnmes3.bin - subsection n°2;6;4;Requirement not met
tkmnmes3.bin - subsection n°2;6;5;?
tkmnmes3.bin - subsection n°2;6;6;?
tkmnmes3.bin - subsection n°3;7;0;Timber Pet Shop
tkmnmes3.bin - subsection n°3;7;1;Balamb Shop
tkmnmes3.bin - subsection n°3;7;2;Dollet Shop
tkmnmes3.bin - subsection n°3;7;3;Timber Shop
tkmnmes3.bin - subsection n°3;7;4;Deling City Shop
tkmnmes3.bin - subsection n°3;7;5;Winhill Shop
tkmnmes3.bin - subsection n°3;7;6;FH Shop
tkmnmes3.bin - subsection n°3;7;7;Trabia Shop
tkmnmes3.bin - subsection n°3;7;8;Esthar Shop
tkmnmes3.bin - subsection n°3;7;9;Balamb Shop
tkmnmes3.bin - subsection n°3;7;10;Dollet Shop
tkmnmes3.bin - subsection n°3;7;11;Timber Shop
tkmnmes3.bin - subsection n°3;7;12;Deling City Shop
tkmnmes3.bin - subsection n°3;7;13;Winhill Shop
tkmnmes3.bin - subsection n°3;7;14;FH Shop
tkmnmes3.bin - subsection n°3;7;15;Trabia Shop
tkmnmes3.bin - subsection n°3;7;16;Man from Garden
tkmnmes3.bin - subsection n°3;7;17;2
tkmnmes3.bin - subsection n°3;7;18;Esthar Pet Shop
tkmnmes3.bin - subsection n°3;7;19;3
tkmnmes3.bin - subsection n°3;7;20;Esthar Book Store
tkmnmes3.bin - subsection n°3;7;21;4
tkmnmes3.bin - subsection n°3;7;22;Esthar Shop!!!
tkmnmes3.bin - subsection n°3;7;23;5
tkmnmes3.bin - subsection n°3;7;24;Balamb Junk Shop
tkmnmes3.bin - subsection n°3;7;25;Dollet Junk Shop
tkmnmes3.bin - subsection n°3;7;26;Timber Junk Shop
tkmnmes3.bin - subsection n°3;7;27;Deling City Junk Shop
tkmnmes3.bin - subsection n°3;7;28;Winhill Junk Shop
tkmnmes3.bin - subsection n°3;7;29;FH Junk Shop
tkmnmes3.bin - subsection n°3;7;30;Trabia Junk Shop
tkmnmes3.bin - subsection n°3;7;31;Esthar Junk Shop
tkmnmes3.bin - subsection n°3;7;32;Junk Shop Ability
tkmnmes3.bin - subsection n°3;7;33;Quantity
tkmnmes3.bin - subsection n°3;7;34;Money
tkmnmes3.bin - subsection n°3;7;35;Buy
tkmnmes3.bin - subsection n°3;7;36;Sell
tkmnmes3.bin - subsection n°3;7;37;Exit
tkmnmes3.bin - subsection n°3;7;38;Quantity
tkmnmes3.bin - subsection n°3;7;39;Price
tkmnmes3.bin - subsection n°3;7;40;Atk
tkmnmes3.bin - subsection n°3;7;41;Hit
tkmnmes3.bin - subsection n°3;7;42;Remodel {x0a27}'s weapon\nto ‘{x0a26}'\nOK?
tkmnmes3.bin - subsection n°3;7;43;\n?
tkmnmes3.bin - subsection n°3;7;44;Not enough items,\ncome back later.
tkmnmes3.bin - subsection n°3;7;45;Not enough items
tkmnmes3.bin - subsection n°3;7;46;Not enough money
tkmnmes3.bin - subsection n°3;7;47;Welcome
tkmnmes3.bin - subsection n°3;7;48;What do you want to sell?
tkmnmes3.bin - subsection n°3;7;49;What do you want to buy?
tkmnmes3.bin - subsection n°3;7;50;Is this OK?
tkmnmes3.bin - subsection n°3;7;51;Come back soon!
tkmnmes3.bin - subsection n°3;7;52;Welcome!  Who needs to remodel?
tkmnmes3.bin - subsection n°3;7;53;Buy how many?
tkmnmes3.bin - subsection n°3;7;54;Sell how many?
tkmnmes3.bin - subsection n°3;7;55;Can't carry any more
tkmnmes3.bin - subsection n°3;7;56;Not enough money
tkmnmes3.bin - subsection n°3;7;57;Welcome!
tkmnmes3.bin - subsection n°3;7;58;Remodel to which weapon?
tkmnmes3.bin - subsection n°3;7;59;You have it already
tkmnmes3.bin - subsection n°3;7;60;Come back soon
tkmnmes3.bin - subsection n°3;7;61;Can't remodel your weapon
tkmnmes3.bin - subsection n°3;7;62;No Junk Shop
tkmnmes3.bin - subsection n°4;8;0;Party Junction
tkmnmes3.bin - subsection n°4;8;1;Set junction party
tkmnmes3.bin - subsection n°4;8;2;Switch Member
tkmnmes3.bin - subsection n°4;8;3;Please make a party of 3
tkmnmes3.bin - subsection n°4;8;4;Junction Exchange
tkmnmes3.bin - subsection n°4;8;5;Exchanges all that is junctioned
tkmnmes3.bin - subsection n°4;8;6;Can't remove from party
tkmnmes3.bin - subsection n°4;8;7;({x0564})
tkmnmes3.bin - subsection n°4;8;8;Can't include in party
tkmnmes3.bin - subsection n°4;8;9;({x0564})
tkmnmes3.bin - subsection n°4;8;10;Exchanges {x0a27} and {x0a26}'s junction status.\nAre you sure?
tkmnmes3.bin - subsection n°4;8;11;({x0564})
tkmnmes3.bin - subsection n°4;8;12;The party has not been set
tkmnmes3.bin - subsection n°4;8;13;The junction party has not been set
tkmnmes3.bin - subsection n°5;9;0;English
tkmnmes3.bin - subsection n°5;9;1;Symbols
tkmnmes3.bin - subsection n°5;9;2;Space
tkmnmes3.bin - subsection n°5;9;3;Confirm
tkmnmes3.bin - subsection n°5;9;4;Delete
tkmnmes3.bin - subsection n°5;9;5;Default
tkmnmes3.bin - subsection n°5;9;6;Name Input
tkmnmes3.bin - subsection n°5;9;7;Name the character
tkmnmes3.bin - subsection n°5;9;8;Squall
tkmnmes3.bin - subsection n°5;9;9;Rinoa
tkmnmes3.bin - subsection n°5;9;10;Angelo
tkmnmes3.bin - subsection n°5;9;11;Quezacotl
tkmnmes3.bin - subsection n°5;9;12;Shiva
tkmnmes3.bin - subsection n°5;9;13;Ifrit
tkmnmes3.bin - subsection n°5;9;14;Siren
tkmnmes3.bin - subsection n°5;9;15;Brothers
tkmnmes3.bin - subsection n°5;9;16;Diablos
tkmnmes3.bin - subsection n°5;9;17;Carbuncle
tkmnmes3.bin - subsection n°5;9;18;Leviathan
tkmnmes3.bin - subsection n°5;9;19;Pandemona
tkmnmes3.bin - subsection n°5;9;20;Cerberus
tkmnmes3.bin - subsection n°5;9;21;Alexander
tkmnmes3.bin - subsection n°5;9;22;Doomtrain
tkmnmes3.bin - subsection n°5;9;23;Bahamut
tkmnmes3.bin - subsection n°5;9;24;Cactuar
tkmnmes3.bin - subsection n°5;9;25;Tonberry
tkmnmes3.bin - subsection n°5;9;26;Eden
tkmnmes3.bin - subsection n°5;9;27;ABCDEFG
tkmnmes3.bin - subsection n°5;9;28;HIJKLMN
tkmnmes3.bin - subsection n°5;9;29;OPQRSTU
tkmnmes3.bin - subsection n°5;9;30;VWXYZ  
tkmnmes3.bin - subsection n°5;9;31;abcdefg
tkmnmes3.bin - subsection n°5;9;32;hijklmn
tkmnmes3.bin - subsection n°5;9;33;opqrstu
tkmnmes3.bin - subsection n°5;9;34;vwxyz  
tkmnmes3.bin - subsection n°5;9;35;.,·:?!_
tkmnmes3.bin - subsection n°5;9;36;-()    
tkmnmes3.bin - subsection n°5;9;37;0123456
tkmnmes3.bin - subsection n°5;9;38;789    
tkmnmes3.bin - subsection n°5;9;39;ÀÁÂÄÇÈÉ
tkmnmes3.bin - subsection n°5;9;40;ÊËÌÍÎÏÑ
tkmnmes3.bin - subsection n°5;9;41;ÒÓÔÖÙÚÛ
tkmnmes3.bin - subsection n°5;9;42;ÜŒ     
tkmnmes3.bin - subsection n°5;9;43;àáâäçèé
tkmnmes3.bin - subsection n°5;9;44;êëìíîïñ
tkmnmes3.bin - subsection n°5;9;45;òóôöùúû
tkmnmes3.bin - subsection n°5;9;46;üœß    
tkmnmes3.bin - subsection n°5;9;47;.,·:?!_
tkmnmes3.bin - subsection n°5;9;48;-()    
tkmnmes3.bin - subsection n°5;9;49;0123456
tkmnmes3.bin - subsection n°5;9;50;789    
