Section data name;Section Widget id;Text Sub id;Text
Magic text section;1;41;Schaden auf alle Gegner mit Neutral-{x0e3a}
Magic text section;1;42;Vita
Magic text section;1;43;Heilt HP
Magic text section;1;44;Vitra
Magic text section;1;45;Heilt HP
Magic text section;1;46;Vigra
Magic text section;1;47;Heilt HP
Magic text section;1;48;Engel
Magic text section;1;49;Belebung eines Kampfunfähigen
Magic text section;1;50;Erzengel
Magic text section;1;51;Vollständige Belebung eines Kampfunfähigen
Magic text section;1;52;Regena
Magic text section;1;53;HP regeneriert sich von selbst für eine Weile
Magic text section;1;54;Medica
Magic text section;1;55;Unnatürliche Zustände werden kuriert
Magic text section;1;56;Anti-Z
Magic text section;1;57;{x0e3a}wirkung wird gelöscht
Magic text section;1;58;Protes
Magic text section;1;59;Körper-Wert steigt für eine Weile
Magic text section;1;60;Shell
Magic text section;1;61;Abwehr gegen {x0e3a} steigt für eine Weile
Magic text section;1;62;Reflek
Magic text section;1;63;Reflektiert {x0e3a} für eine Weile
Magic text section;1;64;Aura
Magic text section;1;65;Spezial-Technik wird öfter verfügbar
Magic text section;1;66;Doppel
Magic text section;1;67;2 {x0e3a} können auf einmal verwendet werden
Magic text section;1;68;Tripel
Magic text section;1;69;3 {x0e3a} können auf einmal verwendet werden
Magic text section;1;70;Hast
Magic text section;1;71;Geschwindigkeitserhöhung für eine Weile
Magic text section;1;72;Gemach
Magic text section;1;73;Geschwindigkeitsreduzierung für eine Weile
Magic text section;1;74;Stop
Magic text section;1;75;Stoppt die Bewegung für eine Weile
Magic text section;1;76;Blende
Magic text section;1;77;Versetzt in Blind-Zustand
Magic text section;1;78;Konfu
Magic text section;1;79;Verwirrungseffekt
Magic text section;1;80;Schlaf
Magic text section;1;81;Schläfert ein
Magic text section;1;82;Schweigen
Magic text section;1;83;Jeglicher {x0e3a} wird versiegelt
Magic text section;1;84;Stein
Magic text section;1;85;Versteinerungseffekt
Magic text section;1;86;Tod
Magic text section;1;87;Ein Gegner wird sofort getötet
Magic text section;1;88;Saugen
Magic text section;1;89;Saugt HP ab
Magic text section;1;90;Seuche
Magic text section;1;91;Gift-, Blind- und Schweig-Effekt
Magic text section;1;92;Tobsucht
Magic text section;1;93;Versetzt in Tobsucht-Zustand
Magic text section;1;94;Levitas
Magic text section;1;95;Schwebeffekt
Magic text section;1;96;Zombie
Magic text section;1;97;Versetzt in Zombie-Zustand
Magic text section;1;98;Melton
Magic text section;1;99;Fügt Schaden im Wehrlos-Zustand zu
Magic text section;1;100;Analyse
Magic text section;1;101;HP und Schwachpunkte werden analysiert
Magic text section;1;102;Mega-Vita
Magic text section;1;103;Heilt & kuriert die gesamte Truppe
Magic text section;1;104;Mauer
Magic text section;1;105;Protes und Shell auf die eigene Truppe
Magic text section;1;106;Levidega
Magic text section;1;107;Löscht einen Gegner aus
Magic text section;1;108;Dummy
Magic text section;1;109; 
Magic text section;1;110;Dummy
Magic text section;1;111; 
Magic text section;1;112;The End...
Magic text section;1;113;Beseitigt alle Gegner
Junctionable GF text section;2;0;Gewittersturm
Junctionable GF text section;2;1;{x0e36}DONNER-{x0e43}.
Junctionable GF text section;2;2;Diamantenstaub
Junctionable GF text section;2;3;{x0e36}KÄLTE-{x0e43}.
Junctionable GF text section;2;4;Meteorfeuer
Junctionable GF text section;2;5;{x0e36}HITZE-{x0e43}.
Junctionable GF text section;2;6;Sirenengesang
Junctionable GF text section;2;7;{x0e36}{x0e43} und Schweigen.
Junctionable GF text section;2;8;Rinderwahn
Junctionable GF text section;2;9;{x0e36}ERD-{x0e43}.
Junctionable GF text section;2;10;Bote des Schattens
Junctionable GF text section;2;11;{x0e36}Neutraler {x0e33}.
Junctionable GF text section;2;12;Rubinenglanz
Junctionable GF text section;2;13;{x0e36}Reflek auf eigene Truppe.
Junctionable GF text section;2;14;Sintflut
Junctionable GF text section;2;15;{x0e36}WASSER-{x0e43}.
Junctionable GF text section;2;16;Wirbelsturm
Junctionable GF text section;2;17;{x0e36}WIND-{x0e43}.
Junctionable GF text section;2;18;Höllenwache
Junctionable GF text section;2;19;{x0e36}Doppel und Tripel auf die Truppe.
Junctionable GF text section;2;20;Das Jüngste Gericht
Junctionable GF text section;2;21;{x0e36}HOLY-{x0e43}.
Junctionable GF text section;2;22;Endlose Irrfahrt
Junctionable GF text section;2;23;{x0e36}GIFT-{x0e43}.
Junctionable GF text section;2;24;Mega-Flare
Junctionable GF text section;2;25;{x0e36}Neutraler {x0e33}.
Junctionable GF text section;2;26;Zigtausend Stacheln
Junctionable GF text section;2;27;{x0e36}Neutraler {x0e33}.
Junctionable GF text section;2;28;Küchenmesser
Junctionable GF text section;2;29;{x0e36}Neutraler {x0e34}.
Junctionable GF text section;2;30;Hauch des Universums
Junctionable GF text section;2;31;{x0e36}Neutraler {x0e33}.
Enemy attack text section;3;0;
Enemy attack text section;3;1;
Enemy attack text section;3;2;
Enemy attack text section;3;3;
Enemy attack text section;3;4;
Enemy attack text section;3;5;Blade-Schlag
Enemy attack text section;3;6;Hintertritt
Enemy attack text section;3;7;Blade-Shot
Enemy attack text section;3;8;Strahlenbombe
Enemy attack text section;3;9;Sturmhauch
Enemy attack text section;3;10;Schattennebel
Enemy attack text section;3;11;Umwickeln
Enemy attack text section;3;12;Rammbock
Enemy attack text section;3;13;Armhieb
Enemy attack text section;3;14;
Enemy attack text section;3;15;Nadelstich
Enemy attack text section;3;16;Armschlag
Enemy attack text section;3;17;Mundgeruch
Enemy attack text section;3;18;
Enemy attack text section;3;19;Stein-Blick
Enemy attack text section;3;20;Blutsaugen
Enemy attack text section;3;21;Giftnebel
Enemy attack text section;3;22;Konterschlag
Enemy attack text section;3;23;Konter-Auge
Enemy attack text section;3;24;
Enemy attack text section;3;25;1000 Stacheln
Enemy attack text section;3;26;Herzschmerz
Enemy attack text section;3;27;Fußtritt
Enemy attack text section;3;28;Entladung
Enemy attack text section;3;29;Stein-Blick
Enemy attack text section;3;30;
Enemy attack text section;3;31;Biß
Enemy attack text section;3;32;Giftgas
Enemy attack text section;3;33;Giftgas
Enemy attack text section;3;34;Giftgas
Enemy attack text section;3;35;Säure
Enemy attack text section;3;36;Hitzestrahl
Enemy attack text section;3;37;Hauch
Enemy attack text section;3;38;Eisiger Hauch
Enemy attack text section;3;39;Sandsturm
Enemy attack text section;3;40;
Enemy attack text section;3;41;
Enemy attack text section;3;42;
Enemy attack text section;3;43;
Enemy attack text section;3;44;
Enemy attack text section;3;45;
Enemy attack text section;3;46;
Enemy attack text section;3;47;
Enemy attack text section;3;48;Draw
Enemy attack text section;3;49;Erdbeben
Enemy attack text section;3;50;
Enemy attack text section;3;51;
Enemy attack text section;3;52;
Enemy attack text section;3;53;Morph
Enemy attack text section;3;54;Umarmung
Enemy attack text section;3;55;Power-Bombe
Enemy attack text section;3;56;Dribbel
Enemy attack text section;3;57;Freistoß
Enemy attack text section;3;58;Ultraschall
Enemy attack text section;3;59;
Enemy attack text section;3;60;Mjam-Mjam
Enemy attack text section;3;61;Schrotflinte
Enemy attack text section;3;62;Selbstzerstörung
Enemy attack text section;3;63;Ultraschall
Enemy attack text section;3;64;Todeshauch
Enemy attack text section;3;65;Schwindelhauch
Enemy attack text section;3;66;Patsch-Patsch
Enemy attack text section;3;67;Schulter-Check
Enemy attack text section;3;68;Gatling Gun
Enemy attack text section;3;69;Kanone
Enemy attack text section;3;70;Wilde Kanone
Enemy attack text section;3;71;Geduldsprobe
Enemy attack text section;3;72;Desionator
Enemy attack text section;3;73;Telekinese
Enemy attack text section;3;74;
Enemy attack text section;3;75;
Enemy attack text section;3;76;Hypnose
Enemy attack text section;3;77;Magensäure
Enemy attack text section;3;78;
Enemy attack text section;3;79;
Enemy attack text section;3;80;Sandsturm
Enemy attack text section;3;81;
Enemy attack text section;3;82;
Enemy attack text section;3;83;
Enemy attack text section;3;84;Böser Blick
Enemy attack text section;3;85;Seufzer
Enemy attack text section;3;86;Verfluchen
Enemy attack text section;3;87;
Enemy attack text section;3;88;
Enemy attack text section;3;89;
Enemy attack text section;3;90;
Enemy attack text section;3;91;
Enemy attack text section;3;92;
Enemy attack text section;3;93;Würgegriff
Enemy attack text section;3;94;Hauch
Enemy attack text section;3;95;Doppelschwert
Enemy attack text section;3;96;Stoß
Enemy attack text section;3;97;Blitzschwert
Enemy attack text section;3;98;Hyper-Vibra
Enemy attack text section;3;99;
Enemy attack text section;3;100;Klebriger Faden
Enemy attack text section;3;101;
Enemy attack text section;3;102;Hauch
Enemy attack text section;3;103;Klingenschwanz
Enemy attack text section;3;104;
Enemy attack text section;3;105;
Enemy attack text section;3;106;Trine-Funke
Enemy attack text section;3;107;Sturmattacke
Enemy attack text section;3;108;
Enemy attack text section;3;109;
Enemy attack text section;3;110;Furz
Enemy attack text section;3;111;Nadel
Enemy attack text section;3;112;Magensäure
Enemy attack text section;3;113;Betäubungsgas
Enemy attack text section;3;114;Hauch
Enemy attack text section;3;115;
Enemy attack text section;3;116;
Enemy attack text section;3;117;
Enemy attack text section;3;118;Strahlenkanone
Enemy attack text section;3;119;
Enemy attack text section;3;120;Lava-Hauch
Enemy attack text section;3;121;Resonanz
Enemy attack text section;3;122;Blaster
Enemy attack text section;3;123;Blaster
Enemy attack text section;3;124;Level 5-Tod
Enemy attack text section;3;125;Bennet Kralle
Enemy attack text section;3;126;Bärenkuß
Enemy attack text section;3;127;Gas
Enemy attack text section;3;128;Explosion
Enemy attack text section;3;129;Explosion
Enemy attack text section;3;130;Explosion
Enemy attack text section;3;131;“Grrroahhh!!”
Enemy attack text section;3;132;
Enemy attack text section;3;133;Bö
Enemy attack text section;3;134;
Enemy attack text section;3;135;Analyse
Enemy attack text section;3;136;
Enemy attack text section;3;137;
Enemy attack text section;3;138;
Enemy attack text section;3;139;Strahlenkanone
Enemy attack text section;3;140;
Enemy attack text section;3;141;
Enemy attack text section;3;142;
Enemy attack text section;3;143;
Enemy attack text section;3;144;
Enemy attack text section;3;145;
Enemy attack text section;3;146;Nasser Hauch
Enemy attack text section;3;147;
Enemy attack text section;3;148;
Enemy attack text section;3;149;
Enemy attack text section;3;150;
Enemy attack text section;3;151;
Enemy attack text section;3;152;Teufelsauge
Enemy attack text section;3;153;Konter-Schraube
Enemy attack text section;3;154;Chain Gun
Enemy attack text section;3;155;Laser-Auge
Enemy attack text section;3;156;
Enemy attack text section;3;157;Ätzblase
Enemy attack text section;3;158;Armstoß
Enemy attack text section;3;159;Boomerang-Klinge
Enemy attack text section;3;160;
Enemy attack text section;3;161;
Enemy attack text section;3;162;
Enemy attack text section;3;163;
Enemy attack text section;3;164;
Enemy attack text section;3;165;
Enemy attack text section;3;166;Großschwert
Enemy attack text section;3;167;
Enemy attack text section;3;168;Psycho-Blast
Enemy attack text section;3;169;Klebriger Faden
Enemy attack text section;3;170;
Enemy attack text section;3;171;
Enemy attack text section;3;172;
Enemy attack text section;3;173;
Enemy attack text section;3;174;Sandschüttler
Enemy attack text section;3;175;Sabber
Enemy attack text section;3;176;Laserstrahl
Enemy attack text section;3;177;Reflektorstrahl
Enemy attack text section;3;178;
Enemy attack text section;3;179;
Enemy attack text section;3;180;Ölspucke
Enemy attack text section;3;181;Ölbombe
Enemy attack text section;3;182;Sonic Wave
Enemy attack text section;3;183;Ätzsäure
Enemy attack text section;3;184;Mundgeruch
Enemy attack text section;3;185;Schriller Schrei
Enemy attack text section;3;186;
Enemy attack text section;3;187;
Enemy attack text section;3;188;
Enemy attack text section;3;189;
Enemy attack text section;3;190;
Enemy attack text section;3;191;
Enemy attack text section;3;192;Küßchen-Tanz
Enemy attack text section;3;193;Erdbeben
Enemy attack text section;3;194;Trankzauber
Enemy attack text section;3;195;
Enemy attack text section;3;196;
Enemy attack text section;3;197;
Enemy attack text section;3;198;
Enemy attack text section;3;199;Killer-Horn
Enemy attack text section;3;200;Strahlenbombe
Enemy attack text section;3;201;Mikro-Rakete
Enemy attack text section;3;202;
Enemy attack text section;3;203;
Enemy attack text section;3;204;Astral-Faust
Enemy attack text section;3;205;
Enemy attack text section;3;206;
Enemy attack text section;3;207;
Enemy attack text section;3;208;
Enemy attack text section;3;209;
Enemy attack text section;3;210;Drachentöter
Enemy attack text section;3;211;
Enemy attack text section;3;212;
Enemy attack text section;3;213;Bruderwahn
Enemy attack text section;3;214;Zan!
Enemy attack text section;3;215;Metz!
Enemy attack text section;3;216;Sai!
Enemy attack text section;3;217;
Enemy attack text section;3;218;
Enemy attack text section;3;219;
Enemy attack text section;3;220;Rasenmäher
Enemy attack text section;3;221;
Enemy attack text section;3;222;Küchenmesser
Enemy attack text section;3;223;Fluch der Besiegten
Enemy attack text section;3;224;
Enemy attack text section;3;225;
Enemy attack text section;3;226;Stampfer
Enemy attack text section;3;227;Blankes Messer
Enemy attack text section;3;228;
Enemy attack text section;3;229;
Enemy attack text section;3;230;10000 Stacheln
Enemy attack text section;3;231;Hoppla-Autsch!
Enemy attack text section;3;232;
Enemy attack text section;3;233;Sturmhauch
Enemy attack text section;3;234;Mega-Flamme
Enemy attack text section;3;235;Schildwechsel
Enemy attack text section;3;236;
Enemy attack text section;3;237;
Enemy attack text section;3;238;
Enemy attack text section;3;239;
Enemy attack text section;3;240;
Enemy attack text section;3;241;
Enemy attack text section;3;242;Himmelszorn
Enemy attack text section;3;243;Todeshorn
Enemy attack text section;3;244;
Enemy attack text section;3;245;
Enemy attack text section;3;246;
Enemy attack text section;3;247;
Enemy attack text section;3;248;
Enemy attack text section;3;249;
Enemy attack text section;3;250;
Enemy attack text section;3;251;
Enemy attack text section;3;252;
Enemy attack text section;3;253;
Enemy attack text section;3;254;
Enemy attack text section;3;255;
Enemy attack text section;3;256;
Enemy attack text section;3;257;Gravija
Enemy attack text section;3;258;
Enemy attack text section;3;259;
Enemy attack text section;3;260;
Enemy attack text section;3;261;Teufelsbeschwörung
Enemy attack text section;3;262;Total-Schutz
Enemy attack text section;3;263;Todesurteil
Enemy attack text section;3;264;
Enemy attack text section;3;265;
Enemy attack text section;3;266;
Enemy attack text section;3;267;
Enemy attack text section;3;268;
Enemy attack text section;3;269;
Enemy attack text section;3;270;
Enemy attack text section;3;271;Blitz
Enemy attack text section;3;272;Blitzra
Enemy attack text section;3;273;Blitzga
Enemy attack text section;3;274;Eisenschneider
Enemy attack text section;3;275;
Enemy attack text section;3;276;Weißer Wind
Enemy attack text section;3;277;
Enemy attack text section;3;278;
Enemy attack text section;3;279;
Enemy attack text section;3;280;Aufladen
Enemy attack text section;3;281;Zielsuch-Laser
Enemy attack text section;3;282;Zielsuch-Laser
Enemy attack text section;3;283;Doppel-Laser
Enemy attack text section;3;284;Corona
Enemy attack text section;3;285;Flamme des Megido
Enemy attack text section;3;286;
Enemy attack text section;3;287;
Enemy attack text section;3;288;
Enemy attack text section;3;289;
Enemy attack text section;3;290;
Enemy attack text section;3;291;
Enemy attack text section;3;292;Mega-Pulskanone
Enemy attack text section;3;293;Mini-Pulskanone
Enemy attack text section;3;294;
Enemy attack text section;3;295;Total-Schutz
Enemy attack text section;3;296;
Enemy attack text section;3;297;
Enemy attack text section;3;298;
Enemy attack text section;3;299;
Enemy attack text section;3;300;
Enemy attack text section;3;301;
Enemy attack text section;3;302;
Enemy attack text section;3;303;
Enemy attack text section;3;304;
Enemy attack text section;3;305;Schattenhauch
Enemy attack text section;3;306;
Enemy attack text section;3;307;Seelenschmerz
Enemy attack text section;3;308;Lichtsäule
Enemy attack text section;3;309;Gravija
Enemy attack text section;3;310;Flamme des Megido
Enemy attack text section;3;311;Erdspalter
Enemy attack text section;3;312;
Enemy attack text section;3;313;
Enemy attack text section;3;314;Teufelsklinge
Enemy attack text section;3;315;Blutrausch
Enemy attack text section;3;316;Energiebombe
Enemy attack text section;3;317;
Enemy attack text section;3;318;
Enemy attack text section;3;319;
Enemy attack text section;3;320;
Enemy attack text section;3;321;
Enemy attack text section;3;322;
Enemy attack text section;3;323;
Enemy attack text section;3;324;
Enemy attack text section;3;325;
Enemy attack text section;3;326;
Enemy attack text section;3;327;
Enemy attack text section;3;328;
Enemy attack text section;3;329;Eisenschneider
Enemy attack text section;3;330;
Enemy attack text section;3;331;
Enemy attack text section;3;332;
Enemy attack text section;3;333;
Enemy attack text section;3;334;
Enemy attack text section;3;335;
Enemy attack text section;3;336;
Enemy attack text section;3;337;
Enemy attack text section;3;338;Maelstrom
Enemy attack text section;3;339;
Enemy attack text section;3;340;
Enemy attack text section;3;341;
Enemy attack text section;3;342;
Enemy attack text section;3;343;
Enemy attack text section;3;344;
Enemy attack text section;3;345;
Enemy attack text section;3;346;
Enemy attack text section;3;347;
Enemy attack text section;3;348;
Enemy attack text section;3;349;
Enemy attack text section;3;350;
Enemy attack text section;3;351;
Enemy attack text section;3;352;
Enemy attack text section;3;353;
Enemy attack text section;3;354;
Enemy attack text section;3;355;
Enemy attack text section;3;356;
Enemy attack text section;3;357;Draw Apocalypse
Enemy attack text section;3;358;Höllengericht
Enemy attack text section;3;359;Saugen
Enemy attack text section;3;360;Große Verlockung
Enemy attack text section;3;361;
Enemy attack text section;3;362;Schock-Pulsar
Enemy attack text section;3;363;
Enemy attack text section;3;364;Medica
Enemy attack text section;3;365;Maelstrom
Enemy attack text section;3;366;
Enemy attack text section;3;367;
Enemy attack text section;3;368;
Enemy attack text section;3;369;Vakuum-Welle
Enemy attack text section;3;370;
Enemy attack text section;3;371;
Enemy attack text section;3;372;
Enemy attack text section;3;373;Apocalypse
Enemy attack text section;3;374;
Enemy attack text section;3;375;Giga-Schwert
Enemy attack text section;3;376;
Enemy attack text section;3;377;
Enemy attack text section;3;378;Ultima
Enemy attack text section;3;379;Holy
Enemy attack text section;3;380;Beben
Enemy attack text section;3;381;Tornado
Enemy attack text section;3;382;A-382
Enemy attack text section;3;383;A-383
Weapon text section;4;0;Revolver
Weapon text section;4;1;Kiastraight
Weapon text section;4;2;Schneide-Trigger
Weapon text section;4;3;Flame-Tan
Weapon text section;4;4;Spaltlanze
Weapon text section;4;5;Vergehen&Strafe
Weapon text section;4;6;Löwenherz
Weapon text section;4;7;Metallknöchel
Weapon text section;4;8;Maverick
Weapon text section;4;9;Gauntlet
Weapon text section;4;10;Ehrgeiz
Weapon text section;4;11;Valiant
Weapon text section;4;12;Ulyssis
Weapon text section;4;13;Bismarck
Weapon text section;4;14;Exetor
Weapon text section;4;15;Kettenpeitsche
Weapon text section;4;16;Slavenil-Schwanz
Weapon text section;4;17;Roter Skorpion
Weapon text section;4;18;Königinnenwache
Weapon text section;4;19;Vollmond-Ring
Weapon text section;4;20;Valküre
Weapon text section;4;21;Rising Sun
Weapon text section;4;22;Kardinal
Weapon text section;4;23;Shooting Star
Weapon text section;4;24;Flegel
Weapon text section;4;25;Morgenstern
Weapon text section;4;26;Mond und Sterne
Weapon text section;4;27;Traum oder Illusion
Weapon text section;4;28;Hyperion
Weapon text section;4;29;Nichts
Weapon text section;4;30;MG
Weapon text section;4;31;Katar
Weapon text section;4;32;Harpune
Renzokuken finishers text section;5;0;Grobspalter
Renzokuken finishers text section;5;1;Schaden an einem Gegner.
Renzokuken finishers text section;5;2;Schicksalszirkel
Renzokuken finishers text section;5;3;Schaden an allen Gegner.
Renzokuken finishers text section;5;4;Blast-Zone
Renzokuken finishers text section;5;5;Schaden an allen Gegner.
Renzokuken finishers text section;5;6;Herzensbrecher
Renzokuken finishers text section;5;7;Schaden an einem Gegner.
Character names section;6;0;
Character names section;6;1;Xell
Character names section;6;2;Irvine
Character names section;6;3;Quistis
Character names section;6;4;
Character names section;6;5;Selphie
Character names section;6;6;Cifer
Character names section;6;7;Edea
Character names section;6;8;Laguna
Character names section;6;9;Kiros
Character names section;6;10;Ward
Battle item names section;7;0;
Battle item names section;7;1;
Battle item names section;7;2;Potion
Battle item names section;7;3;Heilt einen {x0e42} um 200 HP
Battle item names section;7;4;Potion-2
Battle item names section;7;5;Heilt einen {x0e42} um 400 HP
Battle item names section;7;6;Hi-Potion
Battle item names section;7;7;Heilt einen {x0e42} um 1000 HP
Battle item names section;7;8;Hi-Potion-2
Battle item names section;7;9;Heilt einen {x0e42} um 2000 HP
Battle item names section;7;10;X-Potion
Battle item names section;7;11;Vollständige HP-Heilung
Battle item names section;7;12;Mega-Potion
Battle item names section;7;13;Heilt die gesamte Truppe um 1000 HP
Battle item names section;7;14;Phönix-Feder
Battle item names section;7;15;Belebung eines Kampfunfähigen
Battle item names section;7;16;Mega-Phönix
Battle item names section;7;17;Belebung aller Kampfunfähigen
Battle item names section;7;18;Elixir
Battle item names section;7;19;Vollständige Heilung eines {x0e42}s
Battle item names section;7;20;Final-Elixir
Battle item names section;7;21;Vollständige Heilung der ganzen Truppe
Battle item names section;7;22;Gegengift
Battle item names section;7;23;Kuriert [Gift]
Battle item names section;7;24;Goldene Nadel
Battle item names section;7;25;Kuriert [Stein]
Battle item names section;7;26;Augentropfen
Battle item names section;7;27;Kuriert [Blind]
Battle item names section;7;28;Echo-Kraut
Battle item names section;7;29;Kuriert [Schweigen]
Battle item names section;7;30;Weihwasser
Battle item names section;7;31;Kuriert [Zombie] und [Fluch]
Battle item names section;7;32;Mega-Pille
Battle item names section;7;33;Kuriert unnatürliche Zustände
Battle item names section;7;34;Mega-Pille-2
Battle item names section;7;35;Kuriert alle unnatürlichen Zustände
Battle item names section;7;36;Heldensaft
Battle item names section;7;37;Ein {x0e42} wird manchmal unbesiegbar
Battle item names section;7;38;Heldentrank
Battle item names section;7;39;Ein {x0e42} wird unbesiegbar
Battle item names section;7;40;Göttersaft
Battle item names section;7;41;Die gesamte Truppe wird manchmal unbesiegbar
Battle item names section;7;42;Göttertrank
Battle item names section;7;43;Die gesamte Truppe wird unbesiegbar
Battle item names section;7;44;Shell-Stein
Battle item names section;7;45;{x0e3f}Shell]
Battle item names section;7;46;Protes-Stein
Battle item names section;7;47;{x0e3f}Protes]
Battle item names section;7;48;Aura-Stein
Battle item names section;7;49;{x0e3f}Aura]
Battle item names section;7;50;Todesstein
Battle item names section;7;51;{x0e3f}Tod]
Battle item names section;7;52;Holy-Stein
Battle item names section;7;53;{x0e3f}Holy]
Battle item names section;7;54;Flare-Stein
Battle item names section;7;55;{x0e3f}Flare]
Battle item names section;7;56;Meteor-Stein
Battle item names section;7;57;{x0e3f}Meteor]
Battle item names section;7;58;Ultima-Stein
Battle item names section;7;59;{x0e3f}Ultima]
Battle item names section;7;60;Gizar-Kraut
Battle item names section;7;61;Riecht nach Chocobos......
Battle item names section;7;62;Phönix-Flügel
Battle item names section;7;63;Wenn man es im Kampf verwendet......
Battle item names section;7;64;Feuer-Siegel
Battle item names section;7;65;Wenn man es im Kampf verwendet......
Non-battle item names section;8;0;Zelt
Non-battle item names section;8;1;Komplettheilung des HP und der Zustände
