Section data name;Section Widget id;Text Sub id;Text
Scan text;2;59;Monstruo movido\npor la energía\ndel fuego. Cuando\nlo atacan empieza\na inflarse, hasta\nque causa una\ntremenda explosión.
Scan text;2;60;Monstruo inmenso\nque ataca con la\ncabeza, ya que\ntiene el resto del\ncuerpo bajo tierra.\nAl ser atacado,\ncausa terremotos.
Scan text;2;61;Monstruo que suele\nvivir en el bosque.\nAtaca con sus\nfuertes tentáculos\ny aplica magias\nque causan\nestados alterados.
Scan text;2;62;De gran capacidad\ndefensiva, es muy\nresistente a los\nataques físicos y\nmágicos. Derribarlo\nvale la pena: posee\nobjetos de valor.
Scan text;2;63;Tiene 4 cabezas.\nUna hace ataques\nfísicos, otra\nmágicos, la 3ra.\naltera estados\ny la cuarta lanza\nun vaho acuático.
Scan text;2;64;Puede provocar\ncasi cualquier\nestado alterado\ncon su aliento\nfétido. Conviene\nprotegerse contra\neste ataque.
Scan text;2;65;Guerrero con un\nblindaje metálico\nque lo hace muy\nresistente. No\nconoce la magia,\npero sus sablazos\nson devastadores.
Scan text;2;66;Monstruo de fuerza\nextraordinaria.\nTambién domina\nmagias poderosas\ncomo Meteo, que\nlo convierten en un\ntemible adversario.
Scan text;2;67;Monstruo\nprehistórico que ha\nacumulado fuerza\ny VIT con los años.\nEs tan poderoso\nque hay que huir\nde él enseguida.
Scan text;2;68;Es fuerte y listo.\nSi el rival usa la\nmagia Espejo, él\ntambién, y luego se\naplica magias de\nataque para que\nreboten al rival.
Scan text;2;69;No es un dragón\nmuy grande, pero\nsuele atacar en\npareja. Por eso es\nmás temible que\notros dragones de\nmayor tamaño.
Scan text;2;70;Cabeza monstruosa\nque emerge de la\ntierra y usa magias\nde apoyo. Aplica\ntécnicas de grupo\ncuando lucha con\nDiestra y Siniestra.
Scan text;2;71;Cactus que viaja\nvelozmente por\nel desierto, ágil y\nesquivo. Su técnica\nMil espinas inflige\ninfaliblemente\nun daño de 1.000.
Scan text;2;72;Ser que habita en\nlas mazmorras. Se\nacerca paso a\npaso al enemigo y\nle asesta una\nestocada letal con\nsu cuchilla.
Scan text;2;73;Ataca con magias\nsin alzarse. Al\nlevantarse es aún\nmás peligroso, ya\nque recurre a\nla temible técnica\nElectroplasma.
Scan text;2;74;Gran seta capaz\nde desplazarse.\nPuede causar\nestados alterados.\nAl luchar con él, no\nhay que bajar\nnunca la guardia.
Scan text;2;75;Monstruo diabólico\ncon alas, pequeño\npero matón: en un\ndescuido usa magia\nde gran poder y\npone al rival en\ngraves aprietos.
Scan text;2;76;Alienígena que llegó\na este planeta tras\nun largo viaje por\nel espacio sideral.\nSu nave ha sido\ndestruida y está\nen graves apuros.
Scan text;2;77;G. F. afín al ELM\nFuego. Es duro,\npero no invencible,\ncomo lo indica el\nhecho de que sea\nmateria de examen\nen el “jardín”.
Scan text;2;78;Hermano mayor de\nSeclet, más bajito\npero más fuerte.\nEs un G. F. afín a\nla Tierra, y gana\nVIT mientras está\nparado en el suelo.
Scan text;2;79;G. F. afín al ELM\nTierra que vive en\nla Tumba del Rey\nsin Nombre. Gana\nVIT al estar en\ntierra. Ataca con\nun mazo de hierro.
Scan text;2;80;Oficial de la unidad\nde vigilancia de la\nbase de misiles de\nGalbadia. Es más\nfuerte que los\nsoldados de élite.
Scan text;2;81;Perro demoníaco de\ntres cabezas. Es\ncapaz de usar\nmagias diferentes\ncon cada cabeza.\nSus coletazos son\nmuy destructivos.
Scan text;2;82;Misterioso G. F.\nque habita en otra\ndimensión. Posee\ntécnicas de tipo\ngravitatorio que\nreducen en gran\nmedida la vitalidad.
Scan text;2;83;Conocido como el\nrey de los G. F.,\ncon su Megafulgor\npuede atravesar\ncualquier defensa.\nAyuda a quien le\nmuestre coraje.
Scan text;2;84;Mecanismo\nprotector del amo\nNorg. Para atacar\na Norg, hay que\ndestruir primero\nesta gran barrera\ndefensiva.
Scan text;2;85;NOT TARGET
Scan text;2;86;Legendario G. F.\nque dormía en un\noscuro laberinto.\nDicen que su Sable\njusticiero puede\ncercenar cualquier\nobjeto, vivo o no.
Scan text;2;87;Miembro de la\ninfantería de\nGalbadia. Usa el\nsable y la magia.\nEs menos fuerte\nque los guerreros\ndel “jardín”.
Scan text;2;88;Oficial de Galbadia\nque patrulla junto\na soldados rasos.\nUsa magias de\nrecuperación para\nreanimar a sus\ncompañeros.
Scan text;2;89;Soldado de Galbadia\nasignado a la torre\nde transmisión de\nDollet. Su superior,\nel capitán Biggs, le\nhace la vida\nimposible.
Scan text;2;90;Capitán técnico de\nGalbadia, a cargo\nde hacer funcionar\nla torre de Dollet.\nNo es muy fuerte,\nes despistado\ny tiene mal genio.
Scan text;2;91;Doble del presidente\nDeling. Tiene\nunos tics muy\nextraños al atacar\ny no parece\nespecialmente\nfuerte, aunque...
Scan text;2;92;Vigilante de la\nprisión del desierto.\nUtiliza la magia\nMorfeo para\natrapar a\nprisioneros que\nintenten fugarse.
Scan text;2;93;Amo del Jardín de\nBalamb. Lidera\nuna rebelión contra\nel director Kramer\npara conseguir el\ncontrol absoluto\ndel “jardín”.
Scan text;2;94;Está equipado con\nuna cuchilla que\nes a la vez arma\nde fuego. A veces\nlanza disparos de\ngran poder\ndestructivo.
Scan text;2;95;Parece un soldado\nde Esthar normal,\npero en realidad es\nun androide más\nfuerte. Aún así, sus\npatrones de ataque\nson predecibles.
Scan text;2;96;Aparato defensivo\nde Norg, con un\ndispositivo para\ncompensar de\ninmediato el daño\nrecibido. Aplica\nmagias de estado.
Scan text;2;97;Aparato defensivo\nde Norg, con un\ndispositivo para\ncompensar de\ninmediato el daño\nrecibido. Aplica\nmagias de estado.
Scan text;2;98;NOT TARGET
Scan text;2;99;Monarca de los\ntomberis, raza\nque mora en las\nmazmorras. Ha\nvenido a vengar\nla muerte de\nsus súbditos.
Scan text;2;100;Ejemplar de cactilio\nque sobrepasa la\nesperanza de vida\nmedia de la especie,\ny con los años\nadquiere un tamaño\nmonumental.
Scan text;2;101;Al irse del “jardín”\nse convirtió en el\ncaballero de la\nbruja Edea.\nCombina magias de\nFuego con técnicas\nde esgrima.
Scan text;2;102;Lucha con Edea\ncontra los Seeds.\nHa mejorado su\narte de liberar\nenergía con la\nespada, y conoce\nnuevas técnicas.
Scan text;2;103;Tras ser vencido,\nsu orgullo lo\nimpulsa a luchar\notra vez. Ha\nperdido vitalidad,\npero ha mejorado\nsu técnica.
Scan text;2;104;Temible bruja que\ntiene a Galbadia\nprácticamente en\nsus manos. Su\npoder mágico no\ntiene parangón\nen el mundo.
Scan text;2;105;Se infiltró en la\nnave Lagunamov,\nque ahora es su\ncubil. Muy agresivo,\nse lanza sobre\ncualquier cosa\nque se mueva.
Scan text;2;106;De fuerza colosal,\nsu existencia está\nenvuelta en un velo\nde misterio. Dicen\nque no hay nadie en\nel mundo capaz de\nvencerlo.
Scan text;2;107;Habita la torre\nabandonada de\nDollet. De origen\nincierto, incluso\nlos habitantes de\nDollet desconocían\nsu presencia.
Scan text;2;108;Máquina de guerra\nno tripulada de\nGalbadia, conocida\ncomo “la viuda\nnegra”. Persigue al\nenemigo hasta\neliminarlo.
Scan text;2;109;Creada a partir de\nuna escultura del\nArco de Triunfo,\npuede petrificar al\nrival. Una fuerza\nexterna le otorga\nel efecto Espejo.
Scan text;2;110;A pesar de su\naspecto colosal,\nbasa sus ataques\nen la magia.\nResponde a los\nataques físicos\nferozmente.
Scan text;2;111;Gran insecto\nvolador prehistórico\nque ataca con las\ngarras y la cola.\nNo se sabe cómo\nha conseguido\nsobrevivir.
Scan text;2;112;Su aspecto rocoso\nda impresión de\nlentitud y pesadez,\npero en realidad\nes muy ágil.\nA veces ataca\nen grupo.
Scan text;2;113;Se infiltró en la\nnave Lagunamov,\nque ahora es su\ncubil. Muy agresivo,\nse lanza sobre\ncualquier cosa\nque se mueva.
Scan text;2;114;Se infiltró en la\nnave Lagunamov,\nque ahora es su\ncubil. Muy agresivo,\nse lanza sobre\ncualquier cosa\nque se mueva.
Scan text;2;115;Monstruo\nsubterráneo de\napariencia viscosa.\nSu cuerpo contiene\naceite, que expulsa\npara atacar a sus\nvíctimas.
Scan text;2;116;Bruja que quiere\ndominar el mundo.\nLidera las fuerzas\ndel Jardín de\nGalbadia contra\nlos Seeds, su único\nobstáculo.
Scan text;2;117;Arma de Galbadia,\napodada “la\ninexpugnable” por\nsu sólida carcasa.\nSu cañón supera\nen potencia al\ndel X-ATM092.
Scan text;2;118;Está sin control\npor los daños que\nsufrió en la base\nde misiles. Está\nal tope de su\npotencia, pero le\nqueda poca vida.
Scan text;2;119;Hecho de huesos\nprehistóricos, se\ncree que adquirió\nvida a causa de la\ndesecación que\ncreó la Gran\nSalina de Esthar.
Scan text;2;120;NOT TARGET
Scan text;2;121;Robot guardián del\nLunatic Pandora.\nEs un modelo\nviejo, pero tiene\nrayos láser más\npotentes que las\narmas actuales.
Scan text;2;122;Sección superior\nizquierda del robot\nIB-8. Ataca\nindependientemente\ny dispone de un\nmecanismo de\nautorrecuperación.
Scan text;2;123;Sección superior\nderecha del robot\nIB-8. Ataca\nindependientemente\ny dispone de un\nmecanismo de\nautorrecuperación.
Scan text;2;124;Miembro de la\nfuerza de asalto\ndel Jardín de\nGalbadia, a cargo\nde las primeras\nincursiones en\nterritorio enemigo.
Scan text;2;125;Arma de guerra del\nfuturo a la que\nArtemisa otorgó\nuna vida falsa. Su\ncañón megaláser\ntiene una potencia\ndevastadora.
Scan text;2;126;Mecanismos de\nbatalla auxiliares\ngenerados por el\nDolmen. Aunque son\npequeños, sus\ncañones láser son\nmuy potentes.
Scan text;2;127;Se infiltró en la\nnave Lagunamov,\nque ahora es su\ncubil. Muy agresivo,\nse lanza sobre\ncualquier cosa\nque se mueva.
Scan text;2;128;Ex dictadora de\nEsthar, derrocada\ny encerrada por\nLaguna. Artemisa\nla ha liberado\ny está recuperando\nsus poderes.
Scan text;2;129;Adel la ha poseído\ny ha absorbido la\nmayor parte de su\nfuerza: {Rinoa}\nno puede moverse.\nPara liberarla, hay\nque vencer a Adel.
Scan text;2;130;Es el monstruo más\nfuerte conocido,\nmás poderoso que\nel Ente Artema. Al\nque se cruce con\nél, sólo le queda\nmaldecir su suerte.
Scan text;2;131;Una de las brujas\ndel espacio-tiempo\naparecidas como\nresultado de la\ncompresión. No\nson muy fuertes\nindividualmente.
Scan text;2;132;Una de las brujas\ndel espacio-tiempo\naparecidas como\nresultado de la\ncompresión. No\nson muy fuertes\nindividualmente.
Scan text;2;133;Una de las brujas\ndel espacio-tiempo\naparecidas como\nresultado de la\ncompresión. No\nson muy fuertes\nindividualmente.
Scan text;2;134;Misterioso objeto\nvolador llegado del\nespacio exterior.\nSe desconoce su\norigen y propósito.
Scan text;2;135;Busca a Eleone por\nencargo de Seifer.\nEs capaz de\naplicar magias de\nELM Viento, y usa\ndiestramente\nel arma Luna llena.
Scan text;2;136;Busca a Eleone\ncon Viento. Lucha\na los golpes, pero\nante desconocidos\nprueba técnicas\nsofisticadas para\nllamar la atención.
Scan text;2;137;Bruja que intenta\nabsorber los\npoderes de sus\npares de todas las\népocas mediante\nla compresión\ndel tiempo.
Scan text;2;138;“Ser más poderoso”\nsegún {Squall},\ninvocado como G. F.\npor Artemisa. La\nmagia de la bruja le\npermite luchar sin\ndesaparecer.
Scan text;2;139;NOT TARGET
Scan text;2;140;Ente creado por el\nenlace de Artemisa\ncon {Griever}.\nPosee la magia\nde la bruja y la\nfuerza ofensiva de\n{Griever}.
Scan text;2;141;Mecanismo\namplificador de los\npoderes mágicos\nde Artemisa, quien\nusa dos unidades\npara aumentar su\ncapacidad ofensiva.
Scan text;2;142;Nueva constitución\nde Artemisa para\nabsorber el tiempo\ny el espacio tras\nla compresión. La\nabsorción universal\nestá en marcha.
Scan text;2;143;Punto donde se\ngeneran los poderes\nde Artemisa. Aquí\nalmacena energía\npara liberarla luego\ncomo magias de\nde fuerza inusitada.
Scan text;2;144;Derrotado como\ncaballero de la\nbruja, está\ndecidido a\nrecuperar su honor\ny ha perfeccionado\nsu técnica.
Scan text;2;145;Pertenece al equipo\ndel Jardín de\nGalbadia, de\njugadores\nsemihumanos.\nAtaca con rapidez\ny en equipo.
Scan text;2;146;Gran máquina de\nguerra movida por\nfuerzas mágicas.\nDe gran capacidad\ndefensiva, sólo la\nafectan ciertas\nmagias y G. F.
Scan text;2;147;Monstruo muy\ndesarrollado.\nEmplea sobre todo\nla magia, pero sus\ncoletazos también\npueden causar\ngraves daños.
Scan text;2;148;G. F. que se volvió\nmonstruo cuando\nArtemisa capturó\nsu alma. Pocos\nguerreros siguen\nen pie tras recibir\nsu Fulgor negro.
Scan text;2;149;Es muy fuerte y\nposee poder mágico.\nDomina magias de\nELM Rayo, aunque\na veces echa mano\na hechizos más\npoderosos.
Scan text;2;150;Tras la derrota de\nla torre de Dollet\nha sido degradado,\ncomo su superior,\nBiggs. Es tan gafe\nque sigue teniendo\na Biggs de jefe.
Scan text;2;151;Antes de la batalla\nde la torre de Dollet\nera capitán. Tras\nla derrota lo han\ndegradado, por eso\nodia con toda su\nalma a los Seeds.
Scan text;2;152;Ha ido al Lunatic\nPandora para\nayudar a Seifer. Al\nluchar, usa magias\nde apoyo y luego\nuna retahíla de\nmagias de ataque.
Scan text;2;153;Compañero de\nSeifer y Viento. Su\nestilo de lucha es\naún primitivo,\npero ha aprendido\na utilizar algunas\nmagias de apoyo.
Scan text;2;154;NOT TARGET
Scan text;2;155;NOT TARGET
Scan text;2;156;NOT TARGET
Scan text;2;157;NOT TARGET
Scan text;2;158;Personalidad real\ndel doble del\npresidente Deling.\nAtaca con sus\nbrazos viscosos y\npuede provocar\nestados alterados.
Scan text;2;159;Soldado encargado\nde la vigilancia en\nla base de misiles\nde Galbadia. Tiene\nla capacidad de un\nsoldado raso,\npero cobra más.
